ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/2/2004	WRI	Write-In	USS	United States Senator	JEF	Jefferson			15	15	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	LAF	Lafayette			7	7	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	LAF	Lafayette			7	7	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	LAF	Lafayette			7	7	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	LAF	Lafayette			7	7	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	LAK	Lake			103	103	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	LAK	Lake			103	103	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	LAK	Lake			103	103	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	LAK	Lake			103	103	Fruit	Rachele		1
11/2/2004	WRI	Write-In	USS	United States Senator	LEE	Lee			225	225	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	LEE	Lee			225	225	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	LEE	Lee			225	225	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	LEE	Lee			225	225	Fruit	Rachele		1
11/2/2004	WRI	Write-In	USS	United States Senator	LEO	Leon			116	116	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	LEO	Leon			116	116	Stufft	Mark		9
11/2/2004	WRI	Write-In	USS	United States Senator	LEO	Leon			116	116	Travis	Nancy		4
11/2/2004	WRI	Write-In	USS	United States Senator	LEO	Leon			116	116	Fruit	Rachele		1
11/2/2004	WRI	Write-In	USS	United States Senator	LEV	Levy			20	20	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	LEV	Levy			20	20	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	LEV	Levy			20	20	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	LEV	Levy			20	20	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	LIB	Liberty			10	10	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	LIB	Liberty			10	10	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	LIB	Liberty			10	10	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	LIB	Liberty			10	10	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	MAD	Madison			11	11	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	MAD	Madison			11	11	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	MAD	Madison			11	11	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	MAD	Madison			11	11	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	MAN	Manatee			136	136	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	MAN	Manatee			136	136	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	MAN	Manatee			136	136	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	MAN	Manatee			136	136	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	MRN	Marion			143	143	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	MRN	Marion			143	143	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	MRN	Marion			143	143	Travis	Nancy		1
11/2/2004	WRI	Write-In	USS	United States Senator	MRN	Marion			143	143	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	MRT	Martin			50	50	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	MRT	Martin			50	50	Stufft	Mark		1
11/2/2004	WRI	Write-In	USS	United States Senator	MRT	Martin			50	50	Travis	Nancy		2
11/2/2004	WRI	Write-In	USS	United States Senator	MRT	Martin			50	50	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	DAD	Miami-Dade			871	871	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	DAD	Miami-Dade			871	871	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	DAD	Miami-Dade			871	871	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	DAD	Miami-Dade			871	871	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	MON	Monroe			30	30	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	MON	Monroe			30	30	Stufft	Mark		1
11/2/2004	WRI	Write-In	USS	United States Senator	MON	Monroe			30	30	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	MON	Monroe			30	30	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	NAS	Nassau			24	24	Blass	Peter		1
11/2/2004	WRI	Write-In	USS	United States Senator	NAS	Nassau			24	24	Stufft	Mark		2
11/2/2004	WRI	Write-In	USS	United States Senator	NAS	Nassau			24	24	Travis	Nancy		3
11/2/2004	WRI	Write-In	USS	United States Senator	NAS	Nassau			24	24	Fruit	Rachele		1
11/2/2004	WRI	Write-In	USS	United States Senator	OKA	Okaloosa			52	52	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	OKA	Okaloosa			52	52	Stufft	Mark		1
11/2/2004	WRI	Write-In	USS	United States Senator	OKA	Okaloosa			52	52	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	OKA	Okaloosa			52	52	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	OKE	Okeechobee			18	18	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	OKE	Okeechobee			18	18	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	OKE	Okeechobee			18	18	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	OKE	Okeechobee			18	18	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	ORA	Orange			263	263	Blass	Peter		5
11/2/2004	WRI	Write-In	USS	United States Senator	ORA	Orange			263	263	Stufft	Mark		3
11/2/2004	WRI	Write-In	USS	United States Senator	ORA	Orange			263	263	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	ORA	Orange			263	263	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	OSC	Osceola			93	93	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	OSC	Osceola			93	93	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	OSC	Osceola			93	93	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	OSC	Osceola			93	93	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	PAL	Palm Beach			695	695	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	PAL	Palm Beach			695	695	Stufft	Mark		39
11/2/2004	WRI	Write-In	USS	United States Senator	PAL	Palm Beach			695	695	Travis	Nancy		2
11/2/2004	WRI	Write-In	USS	United States Senator	PAL	Palm Beach			695	695	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	PAS	Pasco			171	171	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	PAS	Pasco			171	171	Stufft	Mark		6
11/2/2004	WRI	Write-In	USS	United States Senator	PAS	Pasco			171	171	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	PAS	Pasco			171	171	Fruit	Rachele		3
11/2/2004	WRI	Write-In	USS	United States Senator	PIN	Pinellas			378	378	Blass	Peter		4
11/2/2004	WRI	Write-In	USS	United States Senator	PIN	Pinellas			378	378	Stufft	Mark		6
11/2/2004	WRI	Write-In	USS	United States Senator	PIN	Pinellas			378	378	Travis	Nancy		1
11/2/2004	WRI	Write-In	USS	United States Senator	PIN	Pinellas			378	378	Fruit	Rachele		3
11/2/2004	WRI	Write-In	USS	United States Senator	POL	Polk			161	161	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	POL	Polk			161	161	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	POL	Polk			161	161	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	POL	Polk			161	161	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	PUT	Putnam			55	55	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	PUT	Putnam			55	55	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	PUT	Putnam			55	55	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	PUT	Putnam			55	55	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	SAN	Santa Rosa			43	43	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	SAN	Santa Rosa			43	43	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	SAN	Santa Rosa			43	43	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	SAN	Santa Rosa			43	43	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	SAR	Sarasota			167	167	Blass	Peter		1
11/2/2004	WRI	Write-In	USS	United States Senator	SAR	Sarasota			167	167	Stufft	Mark		2
11/2/2004	WRI	Write-In	USS	United States Senator	SAR	Sarasota			167	167	Travis	Nancy		1
11/2/2004	WRI	Write-In	USS	United States Senator	SAR	Sarasota			167	167	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	SEM	Seminole			126	126	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	SEM	Seminole			126	126	Stufft	Mark		1
11/2/2004	WRI	Write-In	USS	United States Senator	SEM	Seminole			126	126	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	SEM	Seminole			126	126	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	STJ	St. Johns			68	68	Blass	Peter		1
11/2/2004	WRI	Write-In	USS	United States Senator	STJ	St. Johns			68	68	Stufft	Mark		1
11/2/2004	WRI	Write-In	USS	United States Senator	STJ	St. Johns			68	68	Travis	Nancy		1
11/2/2004	WRI	Write-In	USS	United States Senator	STJ	St. Johns			68	68	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	STL	St. Lucie			75	75	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	STL	St. Lucie			75	75	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	STL	St. Lucie			75	75	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	STL	St. Lucie			75	75	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	SUM	Sumter			41	41	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	SUM	Sumter			41	41	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	SUM	Sumter			41	41	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	SUM	Sumter			41	41	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	SUW	Suwannee			19	19	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	SUW	Suwannee			19	19	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	SUW	Suwannee			19	19	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	SUW	Suwannee			19	19	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	TAY	Taylor			14	14	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	TAY	Taylor			14	14	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	TAY	Taylor			14	14	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	TAY	Taylor			14	14	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	UNI	Union			11	11	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	UNI	Union			11	11	Stufft	Mark		4
11/2/2004	WRI	Write-In	USS	United States Senator	UNI	Union			11	11	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	UNI	Union			11	11	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	VOL	Volusia			179	179	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	VOL	Volusia			179	179	Stufft	Mark		4
11/2/2004	WRI	Write-In	USS	United States Senator	VOL	Volusia			179	179	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	VOL	Volusia			179	179	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAK	Wakulla			12	12	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAK	Wakulla			12	12	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAK	Wakulla			12	12	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAK	Wakulla			12	12	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAL	Walton			32	32	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAL	Walton			32	32	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAL	Walton			32	32	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAL	Walton			32	32	Fruit	Rachele		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAS	Washington			21	21	Blass	Peter		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAS	Washington			21	21	Stufft	Mark		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAS	Washington			21	21	Travis	Nancy		0
11/2/2004	WRI	Write-In	USS	United States Senator	WAS	Washington			21	21	Fruit	Rachele		0
11/2/2004	REP	Republican	USR	United States Representative	ESC	Escambia	001		91	91	Miller	Jeff		97543
11/2/2004	REP	Republican	USR	United States Representative	HOL	Holmes	001		18	18	Miller	Jeff		5880
11/2/2004	REP	Republican	USR	United States Representative	OKA	Okaloosa	001		57	57	Miller	Jeff		62506
11/2/2004	REP	Republican	USR	United States Representative	SAN	Santa Rosa	001		43	43	Miller	Jeff		54002
11/2/2004	REP	Republican	USR	United States Representative	WAL	Walton	001		30	30	Miller	Jeff		10077
11/2/2004	REP	Republican	USR	United States Representative	WAS	Washington	001		21	21	Miller	Jeff		6596
11/2/2004	DEM	Democrat	USR	United States Representative	ESC	Escambia	001		91	91	Coutu	Mark	S.	39948
11/2/2004	DEM	Democrat	USR	United States Representative	HOL	Holmes	001		18	18	Coutu	Mark	S.	1864
11/2/2004	DEM	Democrat	USR	United States Representative	OKA	Okaloosa	001		57	57	Coutu	Mark	S.	13082
11/2/2004	DEM	Democrat	USR	United States Representative	SAN	Santa Rosa	001		43	43	Coutu	Mark	S.	11408
11/2/2004	DEM	Democrat	USR	United States Representative	WAL	Walton	001		30	30	Coutu	Mark	S.	3336
11/2/2004	DEM	Democrat	USR	United States Representative	WAS	Washington	001		21	21	Coutu	Mark	S.	2868
11/2/2004	REP	Republican	USR	United States Representative	BAY	Bay	002		59	59	Kilmer	Bev		36721
11/2/2004	REP	Republican	USR	United States Representative	CAL	Calhoun	002		15	15	Kilmer	Bev		2136
11/2/2004	REP	Republican	USR	United States Representative	DIX	Dixie	002		11	11	Kilmer	Bev		2218
11/2/2004	REP	Republican	USR	United States Representative	FRA	Franklin	002		10	10	Kilmer	Bev		1795
11/2/2004	REP	Republican	USR	United States Representative	GAD	Gadsden	002		27	27	Kilmer	Bev		4440
11/2/2004	REP	Republican	USR	United States Representative	GUL	Gulf	002		16	16	Kilmer	Bev		2959
11/2/2004	REP	Republican	USR	United States Representative	JAC	Jackson	002		28	28	Kilmer	Bev		7893
11/2/2004	REP	Republican	USR	United States Representative	JEF	Jefferson	002		12	12	Kilmer	Bev		1011
11/2/2004	REP	Republican	USR	United States Representative	LAF	Lafayette	002		7	7	Kilmer	Bev		1003
11/2/2004	REP	Republican	USR	United States Representative	LEO	Leon	002		116	116	Kilmer	Bev		36274
11/2/2004	REP	Republican	USR	United States Representative	LIB	Liberty	002		10	10	Kilmer	Bev		1031
11/2/2004	REP	Republican	USR	United States Representative	OKA	Okaloosa	002		7	7	Kilmer	Bev		7910
11/2/2004	REP	Republican	USR	United States Representative	SUW	Suwannee	002		19	19	Kilmer	Bev		6636
11/2/2004	REP	Republican	USR	United States Representative	TAY	Taylor	002		14	14	Kilmer	Bev		2654
11/2/2004	REP	Republican	USR	United States Representative	WAK	Wakulla	002		12	12	Kilmer	Bev		4112
11/2/2004	REP	Republican	USR	United States Representative	WAL	Walton	002		3	3	Kilmer	Bev		6606
11/2/2004	DEM	Democrat	USR	United States Representative	BAY	Bay	002		59	59	Boyd	Allen		36044
11/2/2004	DEM	Democrat	USR	United States Representative	CAL	Calhoun	002		15	15	Boyd	Allen		3718
11/2/2004	DEM	Democrat	USR	United States Representative	DIX	Dixie	002		11	11	Boyd	Allen		4035
11/2/2004	DEM	Democrat	USR	United States Representative	FRA	Franklin	002		10	10	Boyd	Allen		3923
11/2/2004	DEM	Democrat	USR	United States Representative	GAD	Gadsden	002		27	27	Boyd	Allen		16235
11/2/2004	DEM	Democrat	USR	United States Representative	GUL	Gulf	002		16	16	Boyd	Allen		4195
11/2/2004	DEM	Democrat	USR	United States Representative	JAC	Jackson	002		28	28	Boyd	Allen		11528
11/2/2004	DEM	Democrat	USR	United States Representative	JEF	Jefferson	002		12	12	Boyd	Allen		3058
11/2/2004	DEM	Democrat	USR	United States Representative	LAF	Lafayette	002		7	7	Boyd	Allen		2242
11/2/2004	DEM	Democrat	USR	United States Representative	LEO	Leon	002		116	116	Boyd	Allen		87888
11/2/2004	DEM	Democrat	USR	United States Representative	LIB	Liberty	002		10	10	Boyd	Allen		1952
11/2/2004	DEM	Democrat	USR	United States Representative	OKA	Okaloosa	002		7	7	Boyd	Allen		2000
11/2/2004	DEM	Democrat	USR	United States Representative	SUW	Suwannee	002		19	19	Boyd	Allen		8693
11/2/2004	DEM	Democrat	USR	United States Representative	TAY	Taylor	002		14	14	Boyd	Allen		5811
11/2/2004	DEM	Democrat	USR	United States Representative	WAK	Wakulla	002		12	12	Boyd	Allen		7515
11/2/2004	DEM	Democrat	USR	United States Representative	WAL	Walton	002		3	3	Boyd	Allen		2740
11/2/2004	WRI	Write-In	USR	United States Representative	BAY	Bay	002		59	59	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	CAL	Calhoun	002		15	15	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	DIX	Dixie	002		11	11	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	FRA	Franklin	002		10	10	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	GAD	Gadsden	002		27	27	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	GUL	Gulf	002		16	16	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	JAC	Jackson	002		28	28	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	JEF	Jefferson	002		12	12	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	LAF	Lafayette	002		7	7	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	LEO	Leon	002		116	116	Frederick	T.A.		10
11/2/2004	WRI	Write-In	USR	United States Representative	LIB	Liberty	002		10	10	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	OKA	Okaloosa	002		7	7	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	SUW	Suwannee	002		19	19	Frederick	T.A.		1
11/2/2004	WRI	Write-In	USR	United States Representative	TAY	Taylor	002		14	14	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	WAK	Wakulla	002		12	12	Frederick	T.A.		0
11/2/2004	WRI	Write-In	USR	United States Representative	WAL	Walton	002		3	3	Frederick	T.A.		0
11/2/2004	DEM	Democrat	USR	United States Representative	ALA	Alachua	003		17	17	Brown	Corrine		15151
11/2/2004	DEM	Democrat	USR	United States Representative	CLA	Clay	003		10	10	Brown	Corrine		2484
11/2/2004	DEM	Democrat	USR	United States Representative	DUV	Duval	003		126	126	Brown	Corrine		77754
11/2/2004	DEM	Democrat	USR	United States Representative	LAK	Lake	003		13	13	Brown	Corrine		4653
11/2/2004	DEM	Democrat	USR	United States Representative	MRN	Marion	003		10	10	Brown	Corrine		1993
11/2/2004	DEM	Democrat	USR	United States Representative	ORA	Orange	003		65	65	Brown	Corrine		51851
11/2/2004	DEM	Democrat	USR	United States Representative	PUT	Putnam	003		33	33	Brown	Corrine		8346
11/2/2004	DEM	Democrat	USR	United States Representative	SEM	Seminole	003		12	12	Brown	Corrine		6912
11/2/2004	DEM	Democrat	USR	United States Representative	VOL	Volusia	003		13	13	Brown	Corrine		3689
11/2/2004	WRI	Write-In	USR	United States Representative	ALA	Alachua	003		17	17	Brown	Johnny	M.	54
11/2/2004	WRI	Write-In	USR	United States Representative	CLA	Clay	003		10	10	Brown	Johnny	M.	111
11/2/2004	WRI	Write-In	USR	United States Representative	DUV	Duval	003		126	126	Brown	Johnny	M.	443
11/2/2004	WRI	Write-In	USR	United States Representative	LAK	Lake	003		13	13	Brown	Johnny	M.	43
11/2/2004	WRI	Write-In	USR	United States Representative	MRN	Marion	003		10	10	Brown	Johnny	M.	25
11/2/2004	WRI	Write-In	USR	United States Representative	ORA	Orange	003		65	65	Brown	Johnny	M.	143
11/2/2004	WRI	Write-In	USR	United States Representative	PUT	Putnam	003		33	33	Brown	Johnny	M.	428
11/2/2004	WRI	Write-In	USR	United States Representative	SEM	Seminole	003		12	12	Brown	Johnny	M.	31
11/2/2004	WRI	Write-In	USR	United States Representative	VOL	Volusia	003		13	13	Brown	Johnny	M.	45
11/2/2004	REP	Republican	USR	United States Representative	BAK	Baker	004		9	9	Crenshaw	Ander		7697
11/2/2004	REP	Republican	USR	United States Representative	CLM	Columbia	004		25	25	Crenshaw	Ander		18670
11/2/2004	REP	Republican	USR	United States Representative	DUV	Duval	004		165	165	Crenshaw	Ander		185673
11/2/2004	REP	Republican	USR	United States Representative	HAM	Hamilton	004		10	10	Crenshaw	Ander		3140
11/2/2004	REP	Republican	USR	United States Representative	JEF	Jefferson	004		10	10	Crenshaw	Ander		1938
11/2/2004	REP	Republican	USR	United States Representative	LEO	Leon	004		10	10	Crenshaw	Ander		4623
11/2/2004	REP	Republican	USR	United States Representative	MAD	Madison	004		11	11	Crenshaw	Ander		5356
11/2/2004	REP	Republican	USR	United States Representative	NAS	Nassau	004		24	24	Crenshaw	Ander		25536
11/2/2004	REP	Republican	USR	United States Representative	UNI	Union	004		11	11	Crenshaw	Ander		3524
11/2/2004	WRI	Write-In	USR	United States Representative	BAK	Baker	004		9	9	Grayson	Richard		11
11/2/2004	WRI	Write-In	USR	United States Representative	CLM	Columbia	004		25	25	Grayson	Richard		11
11/2/2004	WRI	Write-In	USR	United States Representative	DUV	Duval	004		165	165	Grayson	Richard		884
11/2/2004	WRI	Write-In	USR	United States Representative	HAM	Hamilton	004		10	10	Grayson	Richard		2
11/2/2004	WRI	Write-In	USR	United States Representative	JEF	Jefferson	004		10	10	Grayson	Richard		19
11/2/2004	WRI	Write-In	USR	United States Representative	LEO	Leon	004		10	10	Grayson	Richard		79
11/2/2004	WRI	Write-In	USR	United States Representative	MAD	Madison	004		11	11	Grayson	Richard		2
11/2/2004	WRI	Write-In	USR	United States Representative	NAS	Nassau	004		24	24	Grayson	Richard		88
11/2/2004	WRI	Write-In	USR	United States Representative	UNI	Union	004		11	11	Grayson	Richard		74
11/2/2004	REP	Republican	USR	United States Representative	CIT	Citrus	005		41	41	Brown-Waite	Virginia	'Ginny'	44639
11/2/2004	REP	Republican	USR	United States Representative	HER	Hernando	005		56	56	Brown-Waite	Virginia	'Ginny'	50569
11/2/2004	REP	Republican	USR	United States Representative	LAK	Lake	005		37	37	Brown-Waite	Virginia	'Ginny'	32604
11/2/2004	REP	Republican	USR	United States Representative	LEV	Levy	005		16	16	Brown-Waite	Virginia	'Ginny'	7451
11/2/2004	REP	Republican	USR	United States Representative	MRN	Marion	005		13	13	Brown-Waite	Virginia	'Ginny'	5168
11/2/2004	REP	Republican	USR	United States Representative	PAS	Pasco	005		96	96	Brown-Waite	Virginia	'Ginny'	62822
11/2/2004	REP	Republican	USR	United States Representative	POL	Polk	005		14	14	Brown-Waite	Virginia	'Ginny'	16823
11/2/2004	REP	Republican	USR	United States Representative	SUM	Sumter	005		40	40	Brown-Waite	Virginia	'Ginny'	20239
11/2/2004	DEM	Democrat	USR	United States Representative	CIT	Citrus	005		41	41	Whittel	Robert	G.	22573
11/2/2004	DEM	Democrat	USR	United States Representative	HER	Hernando	005		56	56	Whittel	Robert	G.	27699
11/2/2004	DEM	Democrat	USR	United States Representative	LAK	Lake	005		37	37	Whittel	Robert	G.	18260
11/2/2004	DEM	Democrat	USR	United States Representative	LEV	Levy	005		16	16	Whittel	Robert	G.	4912
11/2/2004	DEM	Democrat	USR	United States Representative	MRN	Marion	005		13	13	Whittel	Robert	G.	2869
11/2/2004	DEM	Democrat	USR	United States Representative	PAS	Pasco	005		96	96	Whittel	Robert	G.	30876
11/2/2004	DEM	Democrat	USR	United States Representative	POL	Polk	005		14	14	Whittel	Robert	G.	7683
11/2/2004	DEM	Democrat	USR	United States Representative	SUM	Sumter	005		40	40	Whittel	Robert	G.	9268
11/2/2004	WRI	Write-In	USR	United States Representative	CIT	Citrus	005		41	41	WERDER			7
11/2/2004	WRI	Write-In	USR	United States Representative	HER	Hernando	005		56	56	WERDER			16
11/2/2004	WRI	Write-In	USR	United States Representative	LAK	Lake	005		37	37	WERDER			2
11/2/2004	WRI	Write-In	USR	United States Representative	LEV	Levy	005		16	16	WERDER			1
11/2/2004	WRI	Write-In	USR	United States Representative	MRN	Marion	005		13	13	WERDER			1
11/2/2004	WRI	Write-In	USR	United States Representative	PAS	Pasco	005		96	96	WERDER			6
11/2/2004	WRI	Write-In	USR	United States Representative	POL	Polk	005		14	14	WERDER			0
11/2/2004	WRI	Write-In	USR	United States Representative	SUM	Sumter	005		40	40	WERDER			0
11/2/2004	REP	Republican	USR	United States Representative	ALA	Alachua	006		57	57	Stearns	Clifford (Cliff)	B.	42042
11/2/2004	REP	Republican	USR	United States Representative	BRA	Bradford	006		22	22	Stearns	Clifford (Cliff)	B.	7074
11/2/2004	REP	Republican	USR	United States Representative	CLA	Clay	006		56	56	Stearns	Clifford (Cliff)	B.	54877
11/2/2004	REP	Republican	USR	United States Representative	DUV	Duval	006		39	39	Stearns	Clifford (Cliff)	B.	27939
11/2/2004	REP	Republican	USR	United States Representative	GIL	Gilchrist	006		10	10	Stearns	Clifford (Cliff)	B.	4429
11/2/2004	REP	Republican	USR	United States Representative	LAK	Lake	006		22	22	Stearns	Clifford (Cliff)	B.	14908
11/2/2004	REP	Republican	USR	United States Representative	LEV	Levy	006		4	4	Stearns	Clifford (Cliff)	B.	1998
11/2/2004	REP	Republican	USR	United States Representative	MRN	Marion	006		91	91	Stearns	Clifford (Cliff)	B.	57870
11/2/2004	DEM	Democrat	USR	United States Representative	ALA	Alachua	006		57	57	Bruderly	David	E.	42290
11/2/2004	DEM	Democrat	USR	United States Representative	BRA	Bradford	006		22	22	Bruderly	David	E.	3329
11/2/2004	DEM	Democrat	USR	United States Representative	CLA	Clay	006		56	56	Bruderly	David	E.	15748
11/2/2004	DEM	Democrat	USR	United States Representative	DUV	Duval	006		39	39	Bruderly	David	E.	12898
